valence_ref,arousal_ref,genre,cluster,cluster_conf
-0.42500000000000004,-0.10000000000000009,blues/soul,3,0.6200210567942525
0.44999999999999996,0.4750000000000001,blues/soul,0,0.9811813585357156
-0.17500000000000004,-0.575,blues/soul,1,0.8615934376862742
-0.17500000000000004,-0.2250000000000001,blues/soul,3,0.37509227073777107
-0.4,-0.55,blues/soul,1,0.9389784954553946
0.375,0.10000000000000009,blues/soul,0,0.5127013047450827
0.1499999999999999,-0.42500000000000004,blues/soul,4,0.76853084266821
0.2749999999999999,-0.42500000000000004,blues/soul,4,0.9237922479734851
0.375,0.0,blues/soul,2,0.531757272316983
-0.10000000000000009,-0.42500000000000004,blues/soul,1,0.6077616981408225
0.25,-0.050000000000000044,blues/soul,2,0.6875324202699359
-0.125,-0.19999999999999996,blues/soul,3,0.3976755358237764
-0.1499999999999999,-0.125,blues/soul,3,0.5442213147181598
-0.1499999999999999,-0.55,blues/soul,1,0.8242138963076032
0.07499999999999996,0.07499999999999996,blues/soul,2,0.8310949298924892
0.44999999999999996,0.3500000000000001,blues/soul,0,0.9519916696353897
0.10000000000000009,-0.30000000000000004,blues/soul,4,0.7226262825370342
-0.050000000000000044,0.17500000000000004,blues/soul,2,0.6878579436153506
0.8500000000000001,0.7,blues/soul,0,0.9999616832917594
-0.1499999999999999,-0.275,blues/soul,1,0.3694916534589344
-0.275,0.0,blues/soul,3,0.816367530591585
-0.02499999999999991,-0.10000000000000009,blues/soul,3,0.35292734560662475
-0.17500000000000004,-0.44999999999999996,blues/soul,1,0.738508734156211
-0.30000000000000004,0.0,blues/soul,3,0.8273485633550586
-0.475,-0.275,blues/soul,1,0.7066960268463678
0.125,-0.10000000000000009,blues/soul,2,0.5443755807692618
0.2749999999999999,0.30000000000000004,blues/soul,0,0.587411897852209
-0.32499999999999996,-0.55,blues/soul,1,0.9180479840278025
-0.125,-0.19999999999999996,blues/soul,3,0.3976755358237764
0.02499999999999991,0.2749999999999999,classical,2,0.8473664325615153
-0.5,0.07499999999999996,classical,3,0.9006581211083177
-0.35,-0.25,classical,1,0.5267461602373978
-0.19999999999999996,0.25,classical,3,0.7537987435009308
-0.42500000000000004,-0.19999999999999996,classical,1,0.46745008955440775
0.2749999999999999,-0.02499999999999991,classical,2,0.707645367602665
-0.55,-0.7,classical,1,0.9828808711541529
0.10000000000000009,0.25,classical,2,0.8647229351073041
-0.32499999999999996,-0.375,classical,1,0.7635113105877713
0.44999999999999996,0.30000000000000004,classical,0,0.9307123751563341
-0.17500000000000004,0.19999999999999996,classical,3,0.6873347342984578
-0.30000000000000004,-0.65,classical,1,0.9452434049383838
-0.19999999999999996,-0.125,classical,3,0.586009013545716
-0.10000000000000009,-0.050000000000000044,classical,3,0.5291450323742238
-0.25,-0.02499999999999991,classical,3,0.7733240573085096
-0.4,-0.07499999999999996,classical,3,0.6950813011644276
-0.475,0.10000000000000009,classical,3,0.9260171087904654
-0.65,-0.375,classical,1,0.9140372812872974
-0.07499999999999996,0.0,classical,3,0.45951672862653176
-0.4,-0.475,classical,1,0.9045161658375889
0.0,0.10000000000000009,classical,2,0.7437753361256528
-0.25,-0.125,classical,3,0.6058832632527099
-0.1499999999999999,0.1499999999999999,classical,3,0.6229711768989832
-0.275,-0.125,classical,3,0.6088058758498803
-0.19999999999999996,-0.2250000000000001,classical,3,0.37926040946853146
-0.35,0.10000000000000009,classical,3,0.9225564048011183
0.3500000000000001,0.42500000000000004,classical,0,0.908660320419064
-0.25,0.30000000000000004,classical,3,0.869166294305027
-0.725,-0.35,classical,1,0.9112625817550476
-0.30000000000000004,-0.475,classical,1,0.8606284912340957
-0.375,-0.375,classical,1,0.7996676384216859
0.32499999999999996,-0.375,classical,4,0.9536997533393285
-0.32499999999999996,-0.10000000000000009,classical,3,0.6614499312837053
-0.35,-0.125,classical,3,0.5947094846240648
-0.2250000000000001,-0.525,classical,1,0.8573448950241642
-0.475,-0.19999999999999996,classical,1,0.5199004106956661
-0.575,-0.42500000000000004,classical,1,0.9260992134807791
-0.42500000000000004,-0.4,classical,1,0.85719601822989
-0.65,-0.55,classical,1,0.9719343297844507
-0.5,0.0,classical,3,0.7997929578471338
-0.725,-0.35,classical,1,0.9112625817550476
-0.30000000000000004,0.0,classical,3,0.8273485633550586
-0.10000000000000009,-0.7,classical,1,0.8820928084774631
-0.25,-0.30000000000000004,classical,1,0.5440184552722516
-0.32499999999999996,-0.17500000000000004,classical,3,0.47568757365062714
-0.65,-0.275,classical,1,0.8200616727336503
-0.050000000000000044,0.1499999999999999,classical,2,0.6690935886076577
-0.55,-0.32499999999999996,classical,1,0.8370933204197708
0.050000000000000044,0.25,classical,2,0.8653853029865812
-0.050000000000000044,0.2250000000000001,classical,2,0.7138742929881092
-0.32499999999999996,-0.625,classical,1,0.9445538136915305
-0.7,-0.32499999999999996,classical,1,0.8891166435309155
-0.35,-0.4,classical,1,0.8149591593891307
-0.02499999999999991,-0.10000000000000009,classical,3,0.35292734560662475
-0.32499999999999996,-0.25,classical,1,0.5005186373055415
-0.625,-0.32499999999999996,classical,1,0.8683468766884999
-0.25,-0.42500000000000004,classical,1,0.7738171514551638
0.375,0.5249999999999999,classical,0,0.9673744293562612
-0.55,-0.475,classical,1,0.9427911114047718
0.02499999999999991,0.32499999999999996,classical,2,0.8374398867204208
0.19999999999999996,0.2749999999999999,classical,2,0.683200912723331
-0.2250000000000001,-0.5,classical,1,0.8367136277966316
-0.575,-0.07499999999999996,classical,3,0.5525480526287504
-0.19999999999999996,-0.575,classical,1,0.8768020818123498
-0.17500000000000004,-0.125,classical,3,0.5680627282902185
-0.7,-0.55,classical,1,0.97430858037193
-0.775,-0.42500000000000004,classical,1,0.9493437711726167
0.07499999999999996,0.17500000000000004,classical,2,0.8758817688168826
-0.32499999999999996,-0.050000000000000044,classical,3,0.760884167074524
-0.10000000000000009,0.050000000000000044,classical,3,0.5099182409652498
-0.375,-0.050000000000000044,classical,3,0.7556394928566649
-0.35,-0.7,classical,1,0.9644908055502344
-0.5,-0.125,classical,3,0.48678342415507425
-0.675,-0.6,classical,1,0.9796004681251379
-0.050000000000000044,-0.050000000000000044,classical,3,0.40853543290046307
-0.050000000000000044,0.375,classical,2,0.7174197257517095
-0.475,-0.10000000000000009,classical,3,0.5823448637257127
-0.19999999999999996,0.125,classical,3,0.770633933633044
-0.475,-0.02499999999999991,classical,3,0.7656527800952624
-0.10000000000000009,0.10000000000000009,classical,3,0.481559836015088
-0.6,-0.625,classical,1,0.978884572496801
-0.35,-0.2250000000000001,classical,1,0.45956735001791926
-0.44999999999999996,-0.6,classical,1,0.9614310425084194
-0.125,0.07499999999999996,classical,3,0.5755078919735049
-0.375,-0.050000000000000044,classical,3,0.7556394928566649
-0.525,-0.25,classical,1,0.6956215408524153
-0.65,-0.30000000000000004,classical,1,0.851017669415554
-0.2250000000000001,-0.4,classical,1,0.7149628817986858
-0.17500000000000004,-0.4,classical,1,0.6615313476535182
-0.30000000000000004,-0.17500000000000004,classical,3,0.4847539953363005
-0.7,-0.375,classical,1,0.9224549013851061
0.125,0.17500000000000004,classical,2,0.8774731618830903
-0.32499999999999996,-0.19999999999999996,classical,3,0.4116565848697713
-0.02499999999999991,0.0,classical,2,0.5270156073512396
-0.475,-0.375,classical,1,0.8564088505693473
-0.375,-0.25,classical,1,0.5527053163340365
-0.050000000000000044,-0.050000000000000044,classical,3,0.40853543290046307
-0.2250000000000001,0.1499999999999999,classical,3,0.8222796427601672
-0.625,-0.575,classical,1,0.9741929878456521
-0.07499999999999996,-0.125,classical,3,0.4377729833771772
-0.375,-0.275,classical,1,0.6150378444244958
-0.5,-0.32499999999999996,classical,1,0.8100915839365315
-0.625,-0.65,classical,1,0.9824211261118813
-0.19999999999999996,-0.275,classical,1,0.4275114582842076
-0.5,-0.10000000000000009,classical,3,0.5596330794316174
-0.675,-0.42500000000000004,classical,1,0.9422682767182464
0.3500000000000001,0.3999999999999999,classical,0,0.8913790939485102
-0.2250000000000001,-0.10000000000000009,classical,3,0.6460340547886042
-0.375,-0.07499999999999996,classical,3,0.7045375102040452
0.55,-0.2250000000000001,classical,4,0.9644044533808974
-0.17500000000000004,-0.19999999999999996,classical,3,0.4251061518167972
-0.19999999999999996,0.2749999999999999,classical,3,0.7522712034633368
-0.02499999999999991,-0.44999999999999996,classical,1,0.530402357947173
-0.275,-0.125,classical,3,0.6088058758498803
-0.4,-0.32499999999999996,classical,1,0.7410194495483172
-0.4,-0.35,classical,1,0.7815051969487874
0.3999999999999999,-0.625,folk/country,4,0.9605531083051075
0.07499999999999996,0.6000000000000001,folk/country,2,0.47139144840566394
0.6499999999999999,0.4750000000000001,folk/country,0,0.9982486710707899
-0.17500000000000004,-0.17500000000000004,folk/country,3,0.4750985712060364
0.07499999999999996,-0.35,folk/country,4,0.6788115526296129
0.1499999999999999,0.4750000000000001,folk/country,0,0.49776517474926546
0.07499999999999996,0.125,folk/country,2,0.8624852952468387
-0.125,0.3500000000000001,folk/country,3,0.4994277421650279
-0.35,-0.050000000000000044,folk/country,3,0.7598103956616383
-0.17500000000000004,-0.050000000000000044,folk/country,3,0.6692007623600925
0.2749999999999999,0.5249999999999999,folk/country,0,0.8891810399167606
0.2250000000000001,0.3500000000000001,folk/country,0,0.5171239425911215
0.10000000000000009,0.55,folk/country,2,0.4950573142166643
0.675,0.25,folk/country,0,0.9886274345172993
0.07499999999999996,0.125,folk/country,2,0.8624852952468387
0.2749999999999999,0.07499999999999996,folk/country,2,0.7431240882936369
0.125,0.02499999999999991,folk/country,2,0.8175864233345835
-0.35,-0.07499999999999996,folk/country,3,0.711052048182418
-0.19999999999999996,-0.42500000000000004,folk/country,1,0.7284263655224716
0.10000000000000009,0.5,folk/country,2,0.5859229929678925
-0.44999999999999996,-0.19999999999999996,folk/country,1,0.4936609034710906
-0.1499999999999999,0.050000000000000044,folk/country,3,0.6553413805410947
-0.375,0.02499999999999991,folk/country,3,0.8668907294457217
0.17500000000000004,0.4750000000000001,folk/country,0,0.5844246954294053
-0.375,0.050000000000000044,folk/country,3,0.8916333109223902
0.17500000000000004,0.42500000000000004,folk/country,2,0.4955071503738498
-0.725,-0.275,folk/country,1,0.8467601420599052
0.575,0.6000000000000001,folk/country,0,0.9984224305491313
0.32499999999999996,-0.19999999999999996,folk/country,4,0.7782542638831442
0.125,0.375,folk/country,2,0.7219561892804862
0.2250000000000001,0.17500000000000004,folk/country,2,0.7567645064128949
-0.475,-0.35,folk/country,1,0.8284396391878024
-0.25,0.10000000000000009,folk/country,3,0.8560628400796351
-0.55,-0.17500000000000004,folk/country,1,0.5261365719104691
0.44999999999999996,-0.125,folk/country,4,0.7001013002338182
-0.44999999999999996,-0.32499999999999996,folk/country,1,0.7780585351933202
0.3999999999999999,0.5,folk/country,0,0.9711488726627494
0.5,0.3500000000000001,folk/country,0,0.9734467496872203
-0.30000000000000004,-0.10000000000000009,folk/country,3,0.6637887192701787
0.3500000000000001,0.44999999999999996,folk/country,0,0.9234264733530793
0.17500000000000004,0.42500000000000004,folk/country,2,0.4955071503738498
0.2749999999999999,0.44999999999999996,folk/country,0,0.8185834767136618
-0.17500000000000004,0.3999999999999999,folk/country,3,0.6924244643668467
0.07499999999999996,0.19999999999999996,folk/country,2,0.8772509108618852
-0.725,-0.575,folk/country,1,0.9783062969939299
0.19999999999999996,0.4750000000000001,folk/country,0,0.6651198643879109
-0.10000000000000009,0.19999999999999996,folk/country,2,0.5488241063623387
-0.35,0.07499999999999996,folk/country,3,0.9076801988710201
0.19999999999999996,0.2250000000000001,folk/country,2,0.752232358571542
0.3500000000000001,0.625,folk/country,0,0.9788757664911375
-0.55,-0.375,folk/country,1,0.8869755611972197
0.2749999999999999,-0.17500000000000004,folk/country,4,0.6580203172195308
0.2250000000000001,0.2250000000000001,folk/country,2,0.6920958225153555
-0.125,0.3999999999999999,folk/country,3,0.514080706078021
0.6000000000000001,0.3999999999999999,folk/country,0,0.9943966932551743
0.575,0.25,folk/country,0,0.9745966587804871
0.2749999999999999,0.6499999999999999,folk/country,0,0.9542131456118649
-0.04499999999999993,0.1825000000000001,folk/country,2,0.705875711168178
-0.42500000000000004,-0.07499999999999996,folk/country,3,0.6828105054421317
0.125,0.10000000000000009,folk/country,2,0.8724269647649227
0.10000000000000009,0.55,folk/country,2,0.4950573142166643
0.25,0.5249999999999999,folk/country,0,0.8516740672263351
0.050000000000000044,-0.19999999999999996,folk/country,4,0.5594154049259041
-0.42500000000000004,-0.19999999999999996,folk/country,1,0.46745008955440775
0.2250000000000001,-0.475,folk/country,4,0.8547534598593546
0.125,0.4750000000000001,folk/country,2,0.5593304020462208
0.42500000000000004,0.2749999999999999,folk/country,0,0.890071886833
0.2250000000000001,0.2250000000000001,folk/country,2,0.6920958225153555
0.44999999999999996,0.44999999999999996,folk/country,0,0.9772654121283286
0.2749999999999999,0.3999999999999999,folk/country,0,0.7544810145170013
-0.5,-0.30000000000000004,folk/country,1,0.7721360353527398
0.2250000000000001,0.4750000000000001,folk/country,0,0.7363948419438213
-0.30000000000000004,-0.10000000000000009,folk/country,3,0.6637887192701787
-0.30000000000000004,-0.1499999999999999,folk/country,3,0.5473492016652809
-0.25,0.02499999999999991,folk/country,3,0.820628188810937
0.5,0.7749999999999999,folk/country,0,0.9989816409976995
-0.10000000000000009,0.050000000000000044,folk/country,3,0.5099182409652498
0.55,0.375,folk/country,0,0.9878454408760017
0.42500000000000004,0.575,folk/country,0,0.9880089141143288
-0.29500000000000004,0.20500000000000007,folk/country,3,0.9232146664945233
0.0,0.17500000000000004,folk/country,2,0.7982949229574415
-0.10000000000000009,0.19999999999999996,folk/country,2,0.5488241063623387
0.25,0.375,folk/country,0,0.6450059685015002
0.125,-0.125,folk/country,2,0.4641517153437069
-0.25,-0.050000000000000044,folk/country,3,0.7407147550816944
0.5249999999999999,0.3500000000000001,folk/country,0,0.9802190320218821
0.02499999999999991,0.375,folk/country,2,0.816886007423186
-0.10000000000000009,0.1499999999999999,folk/country,2,0.5106741292355185
-0.050000000000000044,0.375,folk/country,2,0.7174197257517095
0.1499999999999999,-0.19999999999999996,folk/country,4,0.63233276042543
-0.625,-0.32499999999999996,folk/country,1,0.8683468766884999
-0.625,0.125,folk/country,3,0.906838821412077
-0.6125,-0.41000000000000003,folk/country,1,0.9261644333571368
-0.25,0.2250000000000001,folk/country,3,0.8672635496894482
0.125,0.375,folk/country,2,0.7219561892804862
0.25,0.5249999999999999,folk/country,0,0.8516740672263351
0.4750000000000001,0.2749999999999999,folk/country,0,0.9374513359431165
-0.475,-0.575,folk/country,1,0.9596622656865695
-0.050000000000000044,0.2749999999999999,folk/country,2,0.7265829580974394
-0.525,-0.4,folk/country,1,0.8976636610497222
-0.30000000000000004,-0.4,folk/country,1,0.7799712366407406
0.050000000000000044,0.3999999999999999,folk/country,2,0.7986631347130658
-0.35,-0.050000000000000044,folk/country,3,0.7598103956616383
0.5,-0.02499999999999991,folk/country,0,0.45696686118954666
-0.775,-0.55,folk/country,1,0.9760487705180072
0.0,0.2250000000000001,electronic,2,0.8153871073483625
0.125,0.2250000000000001,electronic,2,0.8608266657215352
-0.775,-0.525,electronic,1,0.9724333649248734
0.1499999999999999,-0.050000000000000044,electronic,2,0.7007717665491042
0.25,0.42500000000000004,electronic,0,0.727332685138961
-0.19999999999999996,-0.35,electronic,1,0.5966575468275094
-0.35,-0.2250000000000001,electronic,1,0.45956735001791926
0.0,0.125,electronic,2,0.7665234577802179
0.30000000000000004,0.30000000000000004,electronic,0,0.664444912847127
0.17500000000000004,0.30000000000000004,electronic,2,0.7104054531900194
0.125,0.2749999999999999,electronic,2,0.82956169382294
-0.4,-0.050000000000000044,electronic,3,0.7486308463118357
0.25,0.3500000000000001,electronic,0,0.599892504845444
0.42500000000000004,0.30000000000000004,electronic,0,0.907768528609727
0.5,0.5,electronic,0,0.9915613054241822
0.42500000000000004,0.5,electronic,0,0.9788137947678449
0.02499999999999991,0.1499999999999999,electronic,2,0.824126802364049
0.125,0.3500000000000001,electronic,2,0.7545497134572469
0.5249999999999999,0.5249999999999999,electronic,0,0.9948600722329652
0.02499999999999991,0.050000000000000044,electronic,2,0.7333233805187389
0.4750000000000001,0.44999999999999996,electronic,0,0.9832361632573732
0.2749999999999999,0.6000000000000001,electronic,0,0.9344037751931517
0.07499999999999996,-0.17500000000000004,electronic,4,0.5246450693705367
-0.17500000000000004,-0.125,electronic,3,0.5680627282902185
0.3999999999999999,0.2749999999999999,electronic,0,0.8554210266355671
-0.30000000000000004,0.02499999999999991,electronic,3,0.852846045403248
0.25,0.050000000000000044,electronic,2,0.7902034552110558
0.125,0.050000000000000044,electronic,2,0.842986776812426
-0.42500000000000004,-0.25,electronic,1,0.6033591469683293
-0.125,0.10000000000000009,electronic,3,0.5636937388121317
-0.55,-0.32499999999999996,electronic,1,0.8370933204197708
0.050000000000000044,-0.125,electronic,4,0.3903495604392396
0.5249999999999999,0.44999999999999996,electronic,0,0.9908444405041563
0.07499999999999996,0.07499999999999996,electronic,2,0.8310949298924892
0.050000000000000044,0.19999999999999996,electronic,2,0.8651848829959284
0.3999999999999999,0.3999999999999999,electronic,0,0.939652767682757
-0.42500000000000004,-0.17500000000000004,electronic,3,0.41286944006188053
-0.25,-0.525,electronic,1,0.8717296631032084
0.2749999999999999,0.125,electronic,2,0.6992163331414893
0.07499999999999996,0.07499999999999996,electronic,2,0.8310949298924892
-0.125,0.2250000000000001,electronic,3,0.5079237990300608
-0.17500000000000004,0.050000000000000044,electronic,3,0.7163180994625556
0.050000000000000044,-0.17500000000000004,electronic,4,0.5101596704274259
0.07499999999999996,0.32499999999999996,electronic,2,0.8386950798675954
-0.10000000000000009,0.02499999999999991,electronic,3,0.5213190946004191
-0.2250000000000001,-0.125,electronic,3,0.5984514458445692
-0.675,-0.625,electronic,1,0.9820428400734941
-0.65,-0.10000000000000009,electronic,1,0.40224920805208175
0.42500000000000004,0.375,electronic,0,0.946254243227531
-0.35,-0.30000000000000004,electronic,1,0.6476988414140372
-0.2250000000000001,0.0,electronic,3,0.7763915540026642
-0.02499999999999991,-0.1499999999999999,electronic,4,0.4150053369773742
0.11250000000000004,0.4375,electronic,2,0.6583222504955624
-0.10000000000000009,0.1499999999999999,electronic,2,0.5106741292355185
0.0,-0.050000000000000044,electronic,2,0.476971004825566
0.10000000000000009,0.17500000000000004,electronic,2,0.8814476520595379
0.2749999999999999,-0.675,electronic,4,0.8034186093361767
-0.4,0.0,electronic,3,0.8336619024632235
0.32499999999999996,0.2749999999999999,electronic,0,0.6935449479082012
-0.30000000000000004,-0.30000000000000004,electronic,1,0.5977187248200663
-0.050000000000000044,-0.1499999999999999,electronic,4,0.3981149265759949
0.19999999999999996,-0.10000000000000009,electronic,2,0.5747412522656418
0.0,0.17500000000000004,electronic,2,0.7982949229574415
0.02499999999999991,0.1499999999999999,electronic,2,0.824126802364049
0.3999999999999999,0.2250000000000001,electronic,0,0.7998828844238958
0.17500000000000004,0.44999999999999996,electronic,0,0.5375015270846293
-0.35,-0.4,electronic,1,0.8149591593891307
0.02499999999999991,0.07499999999999996,electronic,2,0.7645892436365737
0.375,0.050000000000000044,electronic,2,0.5087294242114294
0.5249999999999999,0.125,electronic,0,0.87555113903833
0.1499999999999999,0.0,electronic,2,0.7954368849971567
0.5249999999999999,0.55,electronic,0,0.9957606474318791
-0.55,-0.44999999999999996,electronic,1,0.932687378656086
-0.125,0.17500000000000004,electronic,3,0.5268576048593717
-0.575,-0.2250000000000001,electronic,1,0.681737633789903
-0.4,-0.07499999999999996,electronic,3,0.6950813011644276
-0.775,-0.375,electronic,1,0.9294927148216627
0.3500000000000001,0.375,electronic,0,0.871285026497167
-0.6,-0.32499999999999996,electronic,1,0.8591348926636022
0.30000000000000004,0.17500000000000004,electronic,2,0.5544129462620252
-0.125,0.07499999999999996,electronic,3,0.5755078919735049
-0.85,-0.4,electronic,1,0.9407806444142491
-0.10000000000000009,0.050000000000000044,electronic,3,0.5099182409652498
-0.275,-0.32499999999999996,electronic,1,0.6269247708636357
-0.1499999999999999,-0.050000000000000044,electronic,3,0.6301495112407384
-0.32499999999999996,-0.02499999999999991,electronic,3,0.8006096423615743
-0.32499999999999996,-0.2250000000000001,electronic,1,0.4337174102274399
-0.07499999999999996,0.2250000000000001,electronic,2,0.6435966384049394
0.30000000000000004,0.17500000000000004,electronic,2,0.5544129462620252
-0.525,-0.55,electronic,1,0.9607506533441363
-0.35,-0.35,electronic,1,0.7438299155129794
0.25,0.050000000000000044,electronic,2,0.7902034552110558
-0.625,-0.1499999999999999,folk/country,1,0.5295721540812017
-0.050000000000000044,-0.10000000000000009,folk/country,3,0.4049335232714977
0.19999999999999996,0.3500000000000001,folk/country,2,0.55505446387198
-0.050000000000000044,-0.25,folk/country,4,0.48676741940598156
-0.525,-0.2250000000000001,folk/country,1,0.6373109277774351
-0.02499999999999991,-0.050000000000000044,folk/country,2,0.4146343398082519
0.02499999999999991,0.10000000000000009,folk/country,2,0.7895982102125485
-0.475,-0.19999999999999996,folk/country,1,0.5199004106956661
-0.17500000000000004,0.19999999999999996,folk/country,3,0.6873347342984578
-0.30000000000000004,-0.4,folk/country,1,0.7799712366407406
-0.2250000000000001,-0.4,folk/country,1,0.7149628817986858
0.44999999999999996,0.07499999999999996,folk/country,0,0.665080165090189
-0.25,0.125,folk/country,3,0.8613228653314985
-0.30000000000000004,-0.10000000000000009,folk/country,3,0.6637887192701787
-0.375,-0.575,folk/country,1,0.9414594235011866
0.02499999999999991,0.2250000000000001,folk/country,2,0.846906271169839
-0.42500000000000004,-0.25,folk/country,1,0.6033591469683293
-0.17500000000000004,-0.050000000000000044,folk/country,3,0.6692007623600925
-0.25,0.17500000000000004,folk/country,3,0.8661740868523188
-0.07499999999999996,0.19999999999999996,folk/country,2,0.6308791871845755
-0.42500000000000004,-0.375,folk/country,1,0.8304806443255915
0.2749999999999999,0.375,folk/country,0,0.7171762986962037
0.02499999999999991,-0.125,folk/country,4,0.3850027019168968
0.0,-0.6,folk/country,1,0.6966108396330264
-0.2250000000000001,-0.1499999999999999,folk/country,3,0.5463639934103516
-0.050000000000000044,-0.125,folk/country,3,0.3931144523533714
-0.4,-0.050000000000000044,folk/country,3,0.7486308463118357
-0.19999999999999996,0.2250000000000001,folk/country,3,0.7565022658575196
-0.44999999999999996,-0.25,folk/country,1,0.6277812460550242
-0.55,0.0,folk/country,3,0.7688860988952156
0.050000000000000044,-0.050000000000000044,folk/country,2,0.5843001140059183
0.1499999999999999,0.2749999999999999,folk/country,2,0.7935661499622786
-0.55,-0.44999999999999996,folk/country,1,0.932687378656086
-0.525,-0.10000000000000009,folk/country,3,0.5344975477091453
0.4750000000000001,0.5,folk/country,0,0.988548089268394
-0.07499999999999996,-0.02499999999999991,folk/country,3,0.4674541937025756
-0.475,-0.5,folk/country,1,0.9375515623280285
0.10000000000000009,-0.475,folk/country,4,0.621819626221266
-0.125,-0.050000000000000044,folk/country,3,0.5831493784807557
0.1499999999999999,0.125,folk/country,2,0.873576556232504
-0.475,-0.44999999999999996,folk/country,1,0.9140863268221101
