video_id,Stablization,gt_mean_valence,gt_mean_arousal,mean_scene_valence,mean_scene_arousal,coverage_scene,mae_scene_valence,mae_scene_arousal,var_scene_valence,var_scene_arousal,mean_face_valence,mean_face_arousal,coverage_face,mae_face_valence,mae_face_arousal,var_face_valence,var_face_arousal,mean_fusion_valence,mean_fusion_arousal,coverage_fusion,mae_fusion_valence,mae_fusion_arousal,var_fusion_valence,var_fusion_arousal,face_beats_fusion_valence,scene_beats_fusion_valence,face_beats_fusion_arousal,scene_beats_fusion_arousal,delta_mae_scene_valence,delta_mae_scene_arousal,delta_mae_face_valence,delta_mae_face_arousal,delta_mae_fusion_valence,delta_mae_fusion_arousal,export_timestamp
102,False,0.08350980863541665,0.24663254961932046,-0.28531470675258325,0.5096288890038666,,0.3688245153879999,0.26299633938454614,,,-0.1575728135422033,0.2479970809954713,0.9473684210526315,0.24108262217761994,0.0013645313761508349,,,-0.1784044777078692,0.3032443332542181,,0.26191428634328584,0.05661178363489766,,,True,False,True,False,0.0228614218741362,0.034629847168138106,-9.37925951330909e-05,0.000770328216898597,0.010942459440627217,0.034320283622286396,20251005_042301
102,True,0.08350980863541665,0.24663254961932046,-0.3081761286267194,0.5442587361720047,,0.3916859372621361,0.29762618655268425,,,-0.1574790209470702,0.2487674092123699,0.9473684210526315,0.24098882958248685,0.002134859593049432,,,-0.18934693714849637,0.3375646168765045,,0.27285674578391306,0.09093206725718406,,,True,False,True,False,0.0228614218741362,0.034629847168138106,-9.37925951330909e-05,0.000770328216898597,0.010942459440627217,0.034320283622286396,20251005_042301
103,False,0.16143194802022523,0.3002708449537403,-0.28792072429828214,0.5149733631691912,,0.4493526723185074,0.2147025182154509,,,-0.1583080776965671,0.24902426844755945,0.9473684210526315,0.31974002571679233,0.051246576506180835,,,-0.17720776210128616,0.3077090110491364,,0.3386397101215114,0.007438166095396104,,,True,False,False,False,0.05291708441974041,0.00869478982987637,-0.000507292460885933,0.0006741917036749701,0.009790863675137595,0.010965838996874977,20251005_042301
103,True,0.16143194802022523,0.3002708449537403,-0.34083780871802255,0.5236681529990675,,0.5022697567382478,0.22339730804532726,,,-0.1578007852356812,0.24835007674388448,0.9473684210526315,0.3192327332559064,0.051920768209855805,,,-0.18699862577642373,0.31867485004601137,,0.348430573796649,0.01840400509227108,,,True,False,False,False,0.05291708441974041,0.00869478982987637,-0.000507292460885933,0.0006741917036749701,0.009790863675137595,0.010965838996874977,20251005_042301
104,False,-0.2932705956197985,-0.14822021912356564,-0.23988619036500966,0.5683408649284628,,0.05338440525478885,0.7165610840520285,,,-0.2466654924314985,0.22434701495178977,0.9746835443037974,0.04660510318830002,0.3725672340753554,,,-0.25816265001364214,0.3485909352336699,,0.03510794560615638,0.49681115435723555,,,False,False,True,False,-0.00012468427192727227,0.02983042541184011,-0.0019170218520269955,-0.0005822844529177473,-0.022652207067185293,-0.010409313369665218,20251005_042301
104,True,-0.2932705956197985,-0.14822021912356564,-0.24001087463693693,0.5981712903403029,,0.05325972098286158,0.7463915094638686,,,-0.24858251428352549,0.22376473049887202,0.9746835443037974,0.04468808133627303,0.37198494962243767,,,-0.28081485708082743,0.3381816218640047,,0.012455738538971084,0.48640184098757033,,,False,False,True,False,-0.00012468427192727227,0.02983042541184011,-0.0019170218520269955,-0.0005822844529177473,-0.022652207067185293,-0.010409313369665218,20251005_042301
105,False,-0.014656988871760817,0.18986590914061816,-0.27745447279513324,0.5659368375811396,,0.26279748392337243,0.37607092844052137,,,-0.24963060119572336,0.2237362027153155,0.9746835443037974,0.23497361232396255,0.03387029357469734,,,-0.27756541789881883,0.34155115806337183,,0.262908429027058,0.15168524892275367,,,True,True,True,False,-0.0022004929522591588,0.018800536665735446,-0.000302863099664763,0.0010254427793665588,-0.010806499442615802,-0.0014356562703953246,20251005_042301
105,True,-0.014656988871760817,0.18986590914061816,-0.2752539798428741,0.584737374246875,,0.2605969909711133,0.3948714651062568,,,-0.2493277380960586,0.22476164549468206,0.9746835443037974,0.2346707492242978,0.0348957363540639,,,-0.26675891845620303,0.3401155017929765,,0.2521019295844422,0.15024959265235835,,,True,False,True,False,-0.0022004929522591588,0.018800536665735446,-0.000302863099664763,0.0010254427793665588,-0.010806499442615802,-0.0014356562703953246,20251005_042301
106,False,0.0036680284671245576,0.011990768204030666,-0.3452302310870935,0.5317902630067444,,0.34889825955421805,0.5197994948027137,,,-0.12874724636260998,0.32116638435195133,0.9726027397260274,0.13241527482973453,0.30917561614792066,,,-0.1906877578539292,0.39907488210075787,,0.19435578632105374,0.3870841138967272,,,True,False,True,False,0.0021905091444464064,-0.05199645610194503,-0.0014202663908874369,0.00025982153973602706,0.021245283715216168,-0.03643000706806193,20251005_042301
106,True,0.0036680284671245576,0.011990768204030666,-0.3474207402315399,0.47979380690479934,,0.35108876869866446,0.46780303870076867,,,-0.12732697997172254,0.32142620589168736,0.9726027397260274,0.1309950084388471,0.3094354376876567,,,-0.21193304156914536,0.36264487503269593,,0.2156010700362699,0.35065410682866527,,,True,False,True,False,0.0021905091444464064,-0.05199645610194503,-0.0014202663908874369,0.00025982153973602706,0.021245283715216168,-0.03643000706806193,20251005_042301
107,False,0.1720323414554435,-0.034918474633990185,-0.3368307580176282,0.4966970105617218,,0.5088630994730716,0.531615485195712,,,-0.12892932818859307,0.32100147365247,0.9726027397260274,0.3009616696440366,0.3559199482864602,,,-0.20008452334867857,0.38971454671327194,,0.3721168648041221,0.4246330213472621,,,True,False,True,False,0.030849041748945094,-0.024040465625896013,-0.0011539014374963852,0.0020959040194863388,0.0031987441045245313,-0.017538943760922965,20251005_042301
107,True,0.1720323414554435,-0.034918474633990185,-0.36767979976657317,0.47265654493582576,,0.5397121412220167,0.507575019569816,,,-0.12777542675109668,0.32309737767195634,0.9726027397260274,0.2998077682065402,0.3580158523059465,,,-0.20328326745320313,0.37217560295234897,,0.3753156089086466,0.40709407758633914,,,True,False,True,False,0.030849041748945094,-0.024040465625896013,-0.0011539014374963852,0.0020959040194863388,0.0031987441045245313,-0.017538943760922965,20251005_042301
108,False,-0.4907185742601371,0.52032688099639,-0.30334699517416375,0.48701779039636733,,0.18737157908597335,0.033309090600022684,,,-0.15548133177046092,0.5001856176045824,0.9516129032258065,0.3352372424896762,0.020141263391807662,,,-0.16731266279389406,0.5091580836697102,,0.32340591146624303,0.011168797326679858,,,False,True,False,False,-0.016543339877840013,0.03272386774000141,-0.0014922462117011315,0.0013001539276144558,-0.007986682863791061,-0.001950026665681892,20251005_042301
108,True,-0.4907185742601371,0.52032688099639,-0.31989033505200376,0.4542939226563659,,0.17082823920813334,0.0660329583400241,,,-0.15697357798216202,0.4988854636769679,0.9516129032258065,0.33374499627797505,0.021441417319422118,,,-0.1752993456576851,0.511108110335392,,0.315419228602452,0.009218770660997966,,,False,True,False,False,-0.016543339877840013,0.03272386774000141,-0.0014922462117011315,0.0013001539276144558,-0.007986682863791061,-0.001950026665681892,20251005_042301
109,False,-0.3431352170841451,0.2514437407413548,-0.2989474242372859,0.48260751276487307,,0.04418779284685925,0.2311637720235183,,,-0.15773653195576354,0.4989892417238762,0.9516129032258065,0.1853986851283816,0.24754550098252143,,,-0.17824389053170528,0.5214813107938585,,0.16489132655243985,0.27003757005250373,,,False,True,True,True,-0.005146288403099608,-0.07746063413158544,0.0005735072301533695,0.00019345211001947638,0.0085376639874985,-0.023312288081968002,20251005_042301
109,True,-0.3431352170841451,0.2514437407413548,-0.3040937126403855,0.40514687863328763,,0.039041504443759645,0.15370313789193285,,,-0.15716302472561017,0.4991826938338957,0.9516129032258065,0.18597219235853496,0.2477389530925409,,,-0.16970622654420678,0.4981690227118905,,0.17342899053993835,0.24672528197053573,,,False,True,False,True,-0.005146288403099608,-0.07746063413158544,0.0005735072301533695,0.00019345211001947638,0.0085376639874985,-0.023312288081968002,20251005_042301
11,False,-0.5120194987933782,0.1920888632199582,-0.3053425463015354,0.6213662709212966,,0.20667695249184276,0.4292774077013384,,,-0.13882966805180158,0.2069110865853699,0.8888888888888888,0.3731898307415766,0.014822223365411724,,,-0.1905222793431188,0.32390241930229086,,0.32149721945025933,0.13181355608233267,,,False,True,True,False,0.014335151362170007,-0.07047840867132427,-0.000302952589602945,0.0003101383184132833,0.012774072852969609,-0.03437889647924336,20251005_042301
11,True,-0.5120194987933782,0.1920888632199582,-0.2910073949393654,0.5508878622499723,,0.22101210385401276,0.3587989990300141,,,-0.13913262064140455,0.2072212249037832,0.8888888888888888,0.37288687815197363,0.015132361683825007,,,-0.17774820649014922,0.2895235228230475,,0.33427129230322894,0.09743465960308931,,,False,True,True,False,0.014335151362170007,-0.07047840867132427,-0.000302952589602945,0.0003101383184132833,0.012774072852969609,-0.03437889647924336,20251005_042301
110,False,-0.3059981288878609,0.10421025509173448,-0.3104014608265843,0.5301058031150332,,0.004403331938723443,0.4258955480232987,,,-0.2440497272086441,0.12660136900304667,0.9050279329608939,0.06194840167921678,0.022391113911312183,,,-0.26227848259742953,0.23917610488473162,,0.04371964629043135,0.13496584979299714,,,False,True,True,False,0.02633877319313499,-0.022105676631895776,-0.0013597285779338442,-0.00022370229022952715,0.0002987554448566909,0.00038697425543782193,20251005_042301
110,True,-0.3059981288878609,0.10421025509173448,-0.3367402340197193,0.5080001264831374,,0.030742105131858433,0.40378987139140293,,,-0.24540945578657794,0.12637766671281714,0.9050279329608939,0.060588673101282936,0.022167411621082656,,,-0.26197972715257284,0.23956307914016944,,0.04401840173528804,0.13535282404843496,,,False,True,True,False,0.02633877319313499,-0.022105676631895776,-0.0013597285779338442,-0.00022370229022952715,0.0002987554448566909,0.00038697425543782193,20251005_042301
111,False,-0.0670404081464509,-0.056688418784994976,-0.3227224202706952,0.46291420860580224,,0.2556820121242443,0.5196026273907972,,,-0.2464537369415505,0.12852292164222148,0.9050279329608939,0.1794133287950996,0.18521134042721646,,,-0.2588744196378135,0.2244171637938393,,0.1918340114913626,0.2811055825788343,,,True,False,True,False,0.006134106317150001,0.03723020519665832,-0.0011695074583422949,-0.0009451237952225189,-0.0016974487599375476,0.010182789099710321,20251005_042301
111,True,-0.0670404081464509,-0.056688418784994976,-0.3288565265878452,0.5001444138024606,,0.2618161184413943,0.5568328325874555,,,-0.24528422948320822,0.12757779784699896,0.9050279329608939,0.1782438213367573,0.18426621663199394,,,-0.25717697087787594,0.23459995289354965,,0.19013656273142504,0.2912883716785446,,,True,False,True,False,0.006134106317150001,0.03723020519665832,-0.0011695074583422949,-0.0009451237952225189,-0.0016974487599375476,0.010182789099710321,20251005_042301
112,False,-0.5167230410939514,0.31692092644745695,-0.39527673967755755,0.44797178904454293,,0.12144630141639384,0.13105086259708598,,,-0.18285384077989444,0.26999407669216435,0.9769230769230769,0.333869200314057,0.0469268497552926,,,-0.229715067216077,0.3344507664174231,,0.28700797387787436,0.017529839969966154,,,False,True,False,False,0.014952957862988114,0.02440663880596944,-0.00016551031621075962,5.6688575987118295e-05,0.010171294439580758,0.0030889138847141062,20251005_042301
112,True,-0.5167230410939514,0.31692092644745695,-0.38032378181456944,0.4723784278505124,,0.13639925927938196,0.15545750140305542,,,-0.18301935109610518,0.26993738811617723,0.9769230769230769,0.3337036899978462,0.04698353833127972,,,-0.21954377277649628,0.3375396803021372,,0.2971792683174551,0.02061875385468026,,,False,True,False,False,0.014952957862988114,0.02440663880596944,-0.00016551031621075962,5.6688575987118295e-05,0.010171294439580758,0.0030889138847141062,20251005_042301
113,False,-0.43962451759876825,0.3597988636679577,-0.36351942488780387,0.445435999505795,,0.07610509271096438,0.08563713583783727,,,-0.18286559927207602,0.271033483540613,0.9769230769230769,0.25675891832669223,0.0887653801273447,,,-0.2193415042282259,0.329953796747932,,0.22028301337054235,0.029845066920025698,,,False,True,False,False,-0.03760726493783295,0.014899022017533958,-0.0005609106807480946,0.0017544140850573875,-0.014564310826501142,0.0019517210212773306,20251005_042301
113,True,-0.43962451759876825,0.3597988636679577,-0.4011266898256368,0.46033502152332895,,0.03849782777313143,0.10053615785537123,,,-0.18342650995282408,0.26927906945555563,0.9769230769230769,0.25619800764594414,0.09051979421240208,,,-0.23390581505472705,0.3280020757266547,,0.2057187025440412,0.03179678794130303,,,False,True,False,False,-0.03760726493783295,0.014899022017533958,-0.0005609106807480946,0.0017544140850573875,-0.014564310826501142,0.0019517210212773306,20251005_042301
114,False,-0.3682038561442697,0.04263045634066482,-0.35964089167689617,0.5206879029449608,,0.008562964467373535,0.478057446604296,,,-0.19389143610957063,0.2601863619642303,1.0,0.17431242003469907,0.21755590562356547,,,-0.24000921507525483,0.3238036373134837,,0.12819464106901488,0.2811731809728189,,,False,True,True,False,0.02000248798431925,0.02630881603718499,-0.0005408904554012051,-0.0009307502314359617,-0.00742890567178775,-0.010143150896316677,20251005_042301
114,True,-0.3682038561442697,0.04263045634066482,-0.3967693085959625,0.5469967189821459,,0.028565452451692785,0.504366262641481,,,-0.19443232656497184,0.2592556117327943,1.0,0.17377152957929787,0.2166251553921295,,,-0.24743812074704258,0.31366048641716704,,0.12076573539722713,0.2710300300765022,,,False,True,True,False,0.02000248798431925,0.02630881603718499,-0.0005408904554012051,-0.0009307502314359617,-0.00742890567178775,-0.010143150896316677,20251005_042301
115,False,-0.017772624646081675,0.05948320832725602,-0.42159553138273104,0.5141772347990246,,0.40382290673664933,0.45469402647176854,,,-0.19422020903005016,0.2601847674113713,1.0,0.1764475843839685,0.2007015590841153,,,-0.2666400840667585,0.31542378310161545,,0.2488674594206768,0.25594057477435944,,,True,False,True,False,0.020258960850437102,0.021958083313490695,-0.0006150834704472252,-0.0009701824791374936,0.0010892768136774866,0.011572947968024161,20251005_042301
115,True,-0.017772624646081675,0.05948320832725602,-0.4418544922331681,0.5361353181125152,,0.42408186758708644,0.47665210978525924,,,-0.19360512555960294,0.2592145849322338,1.0,0.17583250091352126,0.1997313766049778,,,-0.267729360880436,0.3269967310696396,,0.2499567362343543,0.2675135227423836,,,True,False,True,False,0.020258960850437102,0.021958083313490695,-0.0006150834704472252,-0.0009701824791374936,0.0010892768136774866,0.011572947968024161,20251005_042301
116,False,-0.04130508021469252,0.09350699796859106,-0.3505170031439984,0.4984786505222149,,0.3092119229293059,0.40497165255362383,,,-0.26378036930596804,0.19955921331437107,0.9425287356321839,0.2224752890912755,0.10605221534578001,,,-0.2855770689461027,0.2852015027172731,,0.24427198873141015,0.19169450474868205,,,True,False,True,False,-0.030758407336242244,-0.0062007358961406744,3.742003601375776e-05,-0.0016660798526780263,-0.00913341337057566,0.0005402255485980056,20251005_042301
116,True,-0.04130508021469252,0.09350699796859106,-0.3197585958077562,0.49227791462607423,,0.27845351559306364,0.39877091665748315,,,-0.2638177893419818,0.19789313346169304,0.9425287356321839,0.22251270912728927,0.10438613549310198,,,-0.276443655575527,0.28574172826587113,,0.2351385753608345,0.19223473029728005,,,True,False,True,False,-0.030758407336242244,-0.0062007358961406744,3.742003601375776e-05,-0.0016660798526780263,-0.00913341337057566,0.0005402255485980056,20251005_042301
117,False,0.0765122238213943,-0.0004570343036222141,-0.3434903840032599,0.505785777570744,,0.42000260782465415,0.5062428118743663,,,-0.2625532383850692,0.1989884751246924,0.9425287356321839,0.3390654622064635,0.1994455094283146,,,-0.28785907605612104,0.29098478401069705,,0.3643712998775154,0.29144181831431926,,,True,False,True,False,-0.03545704888244794,0.016952139978436143,3.727572720235717e-05,0.001068749987592238,-0.019633353239975504,0.0008727029450433799,20251005_042301
117,True,0.0765122238213943,-0.0004570343036222141,-0.30803333512081194,0.5227379175491802,,0.3845455589422062,0.5231949518528024,,,-0.2625905141122715,0.20005722511228463,0.9425287356321839,0.33910273793366585,0.20051425941590684,,,-0.2682257228161456,0.29185748695574043,,0.34473794663753987,0.29231452125936264,,,True,False,True,False,-0.03545704888244794,0.016952139978436143,3.727572720235717e-05,0.001068749987592238,-0.019633353239975504,0.0008727029450433799,20251005_042301
118,False,-0.15567964999970202,-0.0019359606712594038,-0.21324406295186943,0.5103638842127022,,0.05756441295216741,0.5122998448839616,,,-0.12239353312994354,0.3127942402845171,0.9876543209876543,0.03328611686975848,0.3147302009557765,,,-0.1379624362690633,0.38285428094569846,,0.017717213730638726,0.38479024161695785,,,False,False,True,False,0.024877103547174706,0.01704459015371984,-0.0005604512946532081,0.000443103667930711,-0.00862872583395749,0.010465450960111922,20251005_042301
118,True,-0.15567964999970202,-0.0019359606712594038,-0.23812116649904413,0.527408474366422,,0.08244151649934212,0.5293444350376815,,,-0.12295398442459675,0.3132373439524478,0.9876543209876543,0.03272566557510527,0.3151733046237072,,,-0.14659116210302078,0.3933197319058104,,0.009088487896681235,0.3952556925770698,,,False,False,True,False,0.024877103547174706,0.01704459015371984,-0.0005604512946532081,0.000443103667930711,-0.00862872583395749,0.010465450960111922,20251005_042301
119,False,-0.38490595118778215,0.2077786147106598,-0.20889504105758128,0.5374132202633507,,0.17601091013020087,0.32963460555269086,,,-0.12252339193169368,0.3126089185461266,0.9876543209876543,0.26238255925608844,0.10483030383546679,,,-0.1313092214910526,0.3882336442465135,,0.25359672969672953,0.1804550295358537,,,False,True,True,False,-0.00982934661442414,0.0075464041667909765,-0.0011918271837900174,0.000403261522490872,-0.01009239361011105,-0.005760910460403057,20251005_042301
119,True,-0.38490595118778215,0.2077786147106598,-0.21872438767200542,0.5449596244301417,,0.16618156351577673,0.33718100971948184,,,-0.12371521911548371,0.3130121800686175,0.9876543209876543,0.2611907320722984,0.10523356535795766,,,-0.14140161510116367,0.38247273378611046,,0.24350433608661848,0.17469411907545065,,,False,True,True,False,-0.00982934661442414,0.0075464041667909765,-0.0011918271837900174,0.000403261522490872,-0.01009239361011105,-0.005760910460403057,20251005_042301
12,False,-0.07562662801034072,0.17361164036761093,-0.28821175423418655,0.43843349262044345,,0.21258512622384584,0.2648218522528325,,,-0.17815780732780695,0.28838582639582455,0.5517241379310345,0.10253117931746623,0.11477418602821363,,,-0.2784521546843173,0.3929693316504452,,0.20282552667397657,0.21935769128283425,,,True,False,True,False,-0.06873395817418554,0.07925161174980222,-0.001356317661702633,0.00269323235261254,-0.07218994843307391,0.03622485827666219,20251005_042301
12,True,-0.07562662801034072,0.17361164036761093,-0.21947779606000103,0.5176851043702456,,0.1438511680496603,0.3440734640026347,,,-0.17680148966610432,0.2910790587484371,0.5517241379310345,0.1011748616557636,0.11746741838082617,,,-0.2062622062512434,0.42919418992710734,,0.13063557824090266,0.25558254955949644,,,True,False,True,False,-0.06873395817418554,0.07925161174980222,-0.001356317661702633,0.00269323235261254,-0.07218994843307391,0.03622485827666219,20251005_042301
120,False,0.05295933130747468,0.04215770150889432,-0.303537435933892,0.4933499709994935,,0.3564967672413667,0.4511922694905992,,,-0.136478004416728,0.2562654175545843,1.0,0.18943733572420268,0.21410771604569,,,-0.16132778671515893,0.3160797601859667,,0.21428711802263362,0.27392205867707237,,,True,False,True,False,0.010288898131128987,-0.016154109924308824,-0.00022945591650810893,0.0004242483413093856,0.0025730647444749954,-0.021140645768093713,20251005_042301
120,True,0.05295933130747468,0.04215770150889432,-0.313826334065021,0.4771958610751847,,0.3667856653724957,0.4350381595662904,,,-0.1362485485002199,0.2566896658958937,1.0,0.18920787980769457,0.2145319643869994,,,-0.16390085145963393,0.29493911441787296,,0.2168601827671086,0.25278141290897865,,,True,False,True,False,0.010288898131128987,-0.016154109924308824,-0.00022945591650810893,0.0004242483413093856,0.0025730647444749954,-0.021140645768093713,20251005_042301
121,False,-0.11656860926696598,-0.06504720774150131,-0.34422610971187034,0.48759291265437854,,0.22765750044490435,0.5526401203958798,,,-0.13620598545517779,0.2562565474430405,1.0,0.019637376188211805,0.3213037551845418,,,-0.1727254988527145,0.301867438164854,,0.05615688958574851,0.3669146459063553,,,True,False,True,False,-0.01614797535811119,-0.03369674024714242,-0.0011327107912679213,-0.0006698124363221369,-0.003914234630525454,0.000665458085250259,20251005_042301
121,True,-0.11656860926696598,-0.06504720774150131,-0.32807813435375915,0.4538961724072361,,0.21150952508679316,0.5189433801487374,,,-0.13507327466390986,0.25558673500671836,1.0,0.018504665396943884,0.32063394274821966,,,-0.16881126422218903,0.30253289625010427,,0.05224265495522305,0.36758010399160557,,,True,False,True,False,-0.01614797535811119,-0.03369674024714242,-0.0011327107912679213,-0.0006698124363221369,-0.003914234630525454,0.000665458085250259,20251005_042301
122,False,0.146982467143377,0.26307975340408923,-0.3708324192785749,0.5640101657778609,,0.517814886421952,0.30093041237377166,,,-0.14206932611920384,0.08871288752702969,0.9019607843137255,0.28905179326258085,0.17436686587705955,,,-0.23139407036232573,0.17400542968368377,,0.37837653750570277,0.08907432372040547,,,True,False,False,False,0.038659970988245584,-0.013671104595357253,-0.0013807689965081305,0.0006869745700606722,0.02504238979988571,-0.017834155800944385,20251005_042301
122,True,0.146982467143377,0.26307975340408923,-0.4094923902668205,0.5503390611825036,,0.5564748574101975,0.2872593077784144,,,-0.14068855712269568,0.08802591295696902,0.9019607843137255,0.2876710242660727,0.17505384044712022,,,-0.2564364601622115,0.19183958548462815,,0.4034189273055885,0.07124016791946108,,,True,False,False,False,0.038659970988245584,-0.013671104595357253,-0.0013807689965081305,0.0006869745700606722,0.02504238979988571,-0.017834155800944385,20251005_042301
123,False,0.2712368238634416,0.23429534569575067,-0.2925179638698989,0.5882167614558164,,0.5637547877333405,0.3539214157600657,,,-0.14333219978674921,0.08745673130455332,0.9019607843137255,0.4145690236501908,0.14683861439119733,,,-0.19107602420877834,0.18759003752310663,,0.46231284807221995,0.04670530817264404,,,True,False,False,False,0.10037209084440091,-0.041317422600353426,-0.0015868371098632927,-0.00045146994778644256,0.007365827738518571,0.006435229971752221,20251005_042301
123,True,0.2712368238634416,0.23429534569575067,-0.3928900547142999,0.5468993388554629,,0.6641268785777414,0.31260399315971227,,,-0.14174536267688592,0.08790820125233977,0.9019607843137255,0.41298218654032753,0.1463871444434109,,,-0.19844185194729688,0.1811548075513544,,0.4696786758107385,0.05314053814439626,,,True,False,False,False,0.10037209084440091,-0.041317422600353426,-0.0015868371098632927,-0.00045146994778644256,0.007365827738518571,0.006435229971752221,20251005_042301
13,False,-0.1880029033759193,0.12738802439935643,-0.3494435631543059,0.4696749030104415,,0.16144065977838662,0.3422868786110851,,,-0.2967189919824402,0.293658643810044,0.8181818181818182,0.10871608860652088,0.16627061941068755,,,-0.3039925824204142,0.36070709223120634,,0.11598967904449492,0.2333190678318499,,,True,False,True,False,0.019738775931976094,0.00789307413453405,-0.0003865236519939308,0.0024782874388620257,0.029691996371954577,0.002196628501750897,20251005_042301
