video_id,Stablization,gt_mean_valence,gt_mean_arousal,mean_scene_valence,mean_scene_arousal,coverage_scene,mae_scene_valence,mae_scene_arousal,var_scene_valence,var_scene_arousal,mean_face_valence,mean_face_arousal,coverage_face,mae_face_valence,mae_face_arousal,var_face_valence,var_face_arousal,mean_fusion_valence,mean_fusion_arousal,coverage_fusion,mae_fusion_valence,mae_fusion_arousal,var_fusion_valence,var_fusion_arousal,face_beats_fusion_valence,scene_beats_fusion_valence,face_beats_fusion_arousal,scene_beats_fusion_arousal,delta_mae_scene_valence,delta_mae_scene_arousal,delta_mae_face_valence,delta_mae_face_arousal,delta_mae_fusion_valence,delta_mae_fusion_arousal,export_timestamp
106,False,0.0036680284671245576,0.011990768204030666,-0.055847492863181726,0.508824303133847,,0.059515521330306284,0.4968335349298163,,,-0.1294566954562589,0.3228198779948021,0.9726027397260274,0.13312472392338345,0.31082910979077144,,,-0.10728029186282992,0.38687922230320965,,0.11094832032995447,0.374888454099179,,,False,True,True,False,-0.004210391346594858,-0.010779874900049724,-0.001452540717838624,-0.0006064007348411948,-0.016715090393241677,0.0006649734147691766,20251005_161034
106,True,0.0036680284671245576,0.011990768204030666,-0.05163710151658687,0.49804442823379724,,0.055305129983711426,0.4860536600297666,,,-0.12800415473842028,0.3222134772599609,0.9726027397260274,0.13167218320554483,0.31022270905593025,,,-0.09056520146958824,0.3875441957179788,,0.09423322993671279,0.37555342751394816,,,False,True,True,False,-0.004210391346594858,-0.010779874900049724,-0.001452540717838624,-0.0006064007348411948,-0.016715090393241677,0.0006649734147691766,20251005_161034
107,False,0.1720323414554435,-0.034918474633990185,-0.06326053297619195,0.5497966795866314,,0.23529287443163543,0.5847151542206216,,,-0.12931327909065035,0.3221354464642887,0.9726027397260274,0.3013456205460938,0.3570539210982789,,,-0.10888931395402553,0.40873821053584336,,0.280921655409469,0.44365668516983353,,,False,True,True,False,0.0119606728238143,-0.028862340892473748,-0.0015110141364583773,-0.00010126501140333977,-0.009831225449696557,-0.009552287421030092,20251005_161034
107,True,0.1720323414554435,-0.034918474633990185,-0.07522120580000624,0.5209343386941576,,0.24725354725544973,0.5558528133281478,,,-0.12780226495419192,0.32203418145288537,0.9726027397260274,0.29983460640963544,0.35695265608687554,,,-0.09905808850432896,0.39918592311481327,,0.27109042995977245,0.43410439774880344,,,False,True,True,False,0.0119606728238143,-0.028862340892473748,-0.0015110141364583773,-0.00010126501140333977,-0.009831225449696557,-0.009552287421030092,20251005_161034
108,False,-0.4907185742601371,0.52032688099639,-0.06530824725726439,0.6693794982087228,,0.42541032700287273,0.14905261721233276,,,-0.1584354244434343,0.49806165593323737,0.9516129032258065,0.3322831498167028,0.02226522506315265,,,-0.13921041347113486,0.5872261014127648,,0.35150816078900227,0.06689922041637475,,,True,False,True,False,0.02111419587726554,0.004075545937784253,0.0036240801547974266,-0.0022690784891193916,0.008865412082441515,0.01779544580246295,20251005_161034
108,True,-0.4907185742601371,0.52032688099639,-0.04419405137999884,0.673455044146507,,0.4465245228801383,0.153128163150117,,,-0.15481134428863683,0.5003307344223568,0.9516129032258065,0.33590722997150024,0.019996146574033258,,,-0.1303450013886933,0.6050215472152277,,0.3603735728714438,0.0846946662188377,,,True,False,True,False,0.02111419587726554,0.004075545937784253,0.0036240801547974266,-0.0022690784891193916,0.008865412082441515,0.01779544580246295,20251005_161034
109,False,-0.3431352170841451,0.2514437407413548,-0.04466878676377688,0.6502025139427954,,0.29846643032036824,0.3987587732014406,,,-0.15696667842869516,0.49863338490032544,0.9516129032258065,0.18616853865544997,0.24718964415897066,,,-0.13430552242588564,0.5911641364762527,,0.20882969465825948,0.3397203957348979,,,True,False,True,False,-0.010313327105963721,0.061699528126947345,0.0009830786868036123,0.00011911636039529938,0.0021487024932264065,0.03174175548457836,20251005_161034
109,True,-0.3431352170841451,0.2514437407413548,-0.0549821138697406,0.7119020420697427,,0.2881531032144045,0.46045830132838794,,,-0.15598359974189155,0.49875250126072074,0.9516129032258065,0.18715161734225358,0.24730876051936596,,,-0.13215681993265924,0.622905891960831,,0.2109783971514859,0.37146215121947623,,,True,False,True,False,-0.010313327105963721,0.061699528126947345,0.0009830786868036123,0.00011911636039529938,0.0021487024932264065,0.03174175548457836,20251005_161034
11,False,-0.5120194987933782,0.1920888632199582,-0.06763296222151627,0.49996503154259353,,0.4443865365718619,0.3078761683226353,,,-0.13836159478052562,0.2054740333282444,0.8888888888888888,0.37365790401285254,0.013385170108286215,,,-0.125606262476816,0.29536789354895954,,0.38641323631656216,0.10327903032900135,,,True,False,True,False,0.019284404666067845,0.04274923728394597,-0.0007911926980845307,0.0018777453585200887,0.013215888896693562,0.007575204131771263,20251005_161034
11,True,-0.5120194987933782,0.1920888632199582,-0.0483485575554484,0.5427142688265395,,0.46367094123792973,0.3506254056065813,,,-0.13915278747861012,0.2073517786867645,0.8888888888888888,0.372866711314768,0.015262915466806304,,,-0.11239037358012245,0.3029430976807308,,0.3996291252132557,0.11085423446077261,,,True,False,True,False,0.019284404666067845,0.04274923728394597,-0.0007911926980845307,0.0018777453585200887,0.013215888896693562,0.007575204131771263,20251005_161034
110,False,-0.3059981288878609,0.10421025509173448,0.009266816915985842,0.5395904648723862,,0.31526494580384673,0.4353802097806517,,,-0.2461272069696651,0.1272823779543487,0.9050279329608939,0.05987092191819576,0.02307212286261423,,,-0.19608593278614492,0.24055336664391475,,0.10991219610171596,0.13634311155218026,,,True,False,True,False,0.01997548988734127,0.009196137625713585,0.0007985230499816809,-0.00033812688017090253,0.0033661565686822215,0.010240626228166405,20251005_161034
110,True,-0.3059981288878609,0.10421025509173448,0.029242306803327116,0.5487866024980997,,0.335240435691188,0.44457634740636526,,,-0.24532868391968343,0.1269442510741778,0.9050279329608939,0.060669444968177444,0.022733995982443328,,,-0.1927197762174627,0.25079399287208115,,0.11327835267039818,0.14658373778034667,,,True,False,True,False,0.01997548988734127,0.009196137625713585,0.0007985230499816809,-0.00033812688017090253,0.0033661565686822215,0.010240626228166405,20251005_161034
111,False,-0.0670404081464509,-0.056688418784994976,-0.016842985404332593,0.554734156368165,,0.05019742274211831,0.61142257515316,,,-0.24664424625158296,0.1266351094630637,0.9050279329608939,0.17960383810513206,0.18332352824805867,,,-0.1978297631354567,0.25439043144597306,,0.1307893549890058,0.31107885023096804,,,False,True,True,False,0.02268907375325687,-0.017080277908655517,-0.0015037552517774,4.362563855098145e-05,-0.007648167081328816,-0.02112753201462364,20251005_161034
111,True,-0.0670404081464509,-0.056688418784994976,0.005846088348924281,0.5376538784595095,,0.07288649649537518,0.5943422972445045,,,-0.24514049099980556,0.12667873510161468,0.9050279329608939,0.17810008285335466,0.18336715388660965,,,-0.19018159605412788,0.23326289943134942,,0.12314118790767697,0.2899513182163444,,,False,True,True,False,0.02268907375325687,-0.017080277908655517,-0.0015037552517774,4.362563855098145e-05,-0.007648167081328816,-0.02112753201462364,20251005_161034
112,False,-0.5167230410939514,0.31692092644745695,-0.0700745177128388,0.42915481654927135,,0.4466485233811126,0.1122338901018144,,,-0.18169647460976637,0.2718074373119517,0.9769230769230769,0.33502656648418505,0.045113489135505225,,,-0.1607721923683081,0.32856034524030503,,0.3559508487256433,0.011639418792848077,,,True,False,False,False,0.048805948967884205,-0.0409357079448035,0.00021206273262208697,0.0015331737975100013,0.004191374035603435,0.01187630343342061,20251005_161034
112,True,-0.5167230410939514,0.31692092644745695,-0.021268568744954582,0.38821910860446784,,0.4954544723489968,0.07129818215701089,,,-0.18148441187714426,0.2702742635144417,0.9769230769230769,0.33523862921680714,0.046646662933015226,,,-0.15658081833270462,0.29340520422118826,,0.36014222276124674,0.023515722226268687,,,True,False,False,False,0.048805948967884205,-0.0409357079448035,0.00021206273262208697,0.0015331737975100013,0.004191374035603435,0.01187630343342061,20251005_161034
113,False,-0.43962451759876825,0.3597988636679577,-0.016385061533835073,0.42090415829219496,,0.4232394560649332,0.06110529462423725,,,-0.18334585676941986,0.27021816461897036,0.9769230769230769,0.25627866082934836,0.08958069904898736,,,-0.15721969041202696,0.3248178564271193,,0.2824048271867413,0.03498100724083841,,,True,False,False,False,-0.03778220045810138,0.02622505208620657,0.00012163464074688157,0.00025119792115124717,-0.0025173418885688914,0.000923186468625159,20251005_161034
113,True,-0.43962451759876825,0.3597988636679577,-0.05416726199193643,0.44712921037840153,,0.3854572556068318,0.08733034671044382,,,-0.18322422212867304,0.2699669666978191,0.9769230769230769,0.25640029547009524,0.0898318969701386,,,-0.15973703230059585,0.32389466995849414,,0.2798874852981724,0.03590419370946357,,,True,False,False,False,-0.03778220045810138,0.02622505208620657,0.00012163464074688157,0.00025119792115124717,-0.0025173418885688914,0.000923186468625159,20251005_161034
114,False,-0.3682038561442697,0.04263045634066482,-0.10679990730048823,0.405323626393164,,0.2614039488437815,0.3626931700524992,,,-0.1932934682967561,0.2589089937944202,1.0,0.17491038784751362,0.21627853745375536,,,-0.18498008207614597,0.2919556619655194,,0.18322377406812373,0.2493252056248546,,,True,False,True,False,-0.011392255553454578,0.029068374532341457,0.00016062543032199783,-0.00023958368359933147,0.012588099042118411,0.003115765486751909,20251005_161034
114,True,-0.3682038561442697,0.04263045634066482,-0.11819216285394282,0.43439200092550545,,0.2500116932903269,0.39176154458484064,,,-0.1931328428664341,0.25866941011082084,1.0,0.1750710132778356,0.21603895377015603,,,-0.17239198303402756,0.29507142745227133,,0.19581187311024215,0.2524409711116065,,,True,False,True,False,-0.011392255553454578,0.029068374532341457,0.00016062543032199783,-0.00023958368359933147,0.012588099042118411,0.003115765486751909,20251005_161034
115,False,-0.017772624646081675,0.05948320832725602,-0.10479070783116012,0.42475539894076064,,0.08701808318507845,0.36527219061350463,,,-0.19430526903237305,0.2594913580729524,1.0,0.17653264438629138,0.20000814974569642,,,-0.17319151059710394,0.3049330205689756,,0.15541888595102227,0.24544981224171958,,,False,True,True,False,-0.02986969755494058,-0.022288144923680087,-0.0011710816003508706,-0.0005604102155461477,-0.011178680871315794,-0.02368104533517479,20251005_161034
115,True,-0.017772624646081675,0.05948320832725602,-0.07492101027621954,0.40246725401708056,,0.05714838563013787,0.34298404568982455,,,-0.19313418743202218,0.2589309478574063,1.0,0.1753615627859405,0.19944773953015027,,,-0.16201282972578815,0.2812519752338008,,0.14424020507970647,0.2217687669065448,,,False,True,True,False,-0.02986969755494058,-0.022288144923680087,-0.0011710816003508706,-0.0005604102155461477,-0.011178680871315794,-0.02368104533517479,20251005_161034
116,False,-0.04130508021469252,0.09350699796859106,-0.1269404124389115,0.4733164653171325,,0.08563533222421897,0.37980946734854143,,,-0.2631345956891063,0.19897755620252472,0.9425287356321839,0.22182951547441376,0.10547055823393366,,,-0.22518058065947175,0.2939148779949366,,0.18387550044477924,0.20040788002634552,,,False,True,True,False,-0.03694157425025492,-0.005789354545246261,-4.193459309037584e-05,0.0004011385065666173,-0.00892229257390137,-0.024994525051158623,20251005_161034
116,True,-0.04130508021469252,0.09350699796859106,-0.08999883818865657,0.46752711077188625,,0.04869375797396405,0.37402011280329517,,,-0.2630926610960159,0.19937869470909134,0.9425287356321839,0.2217875808813234,0.10587169674050027,,,-0.2162582880855704,0.268920352943778,,0.17495320787087787,0.1754133549751869,,,False,True,True,False,-0.03694157425025492,-0.005789354545246261,-4.193459309037584e-05,0.0004011385065666173,-0.00892229257390137,-0.024994525051158623,20251005_161034
117,False,0.0765122238213943,-0.0004570343036222141,-0.08632237777841845,0.4804864413929225,,0.16283460159981275,0.4809434756965447,,,-0.26405990085975317,0.19931628589368824,0.9425287356321839,0.3405721246811475,0.19977332019731045,,,-0.2212685245875787,0.2823428571785598,,0.297780748408973,0.282799891482182,,,False,True,True,False,0.012502573520651344,-0.0005331971634435773,-0.0018952328968240284,-0.00041176086000691003,0.00655084576602033,-0.007057498123130557,20251005_161034
117,True,0.0765122238213943,-0.0004570343036222141,-0.09882495129906978,0.47995324422947894,,0.1753371751204641,0.48041027853310114,,,-0.2621646679629292,0.19890452503368133,0.9425287356321839,0.3386768917843235,0.19936155933730354,,,-0.22781937035359906,0.2752853590554292,,0.30433159417499334,0.27574239335905143,,,False,True,True,False,0.012502573520651344,-0.0005331971634435773,-0.0018952328968240284,-0.00041176086000691003,0.00655084576602033,-0.007057498123130557,20251005_161034
118,False,-0.15567964999970202,-0.0019359606712594038,-0.17833702152100517,0.4207274325243715,,0.02265737152130315,0.4226633931956309,,,-0.1227012415276719,0.3123328888832475,0.9876543209876543,0.032978408472030124,0.3142688495545069,,,-0.13635173781990975,0.3411392521673593,,0.019327912179792267,0.3430752128386187,,,False,False,True,False,-0.011511082712990867,-0.025783713319177892,0.00013636672461869725,0.0010118417640720967,0.008491287470849401,-0.004284366849780508,20251005_161034
118,True,-0.15567964999970202,-0.0019359606712594038,-0.14453336119138974,0.3949437192051936,,0.011146288808312282,0.396879679876453,,,-0.1225648748030532,0.3133447306473196,0.9876543209876543,0.03311477519664882,0.315280691318579,,,-0.12786045034906035,0.3368548853175788,,0.02781919965064167,0.3387908459888382,,,False,True,True,False,-0.011511082712990867,-0.025783713319177892,0.00013636672461869725,0.0010118417640720967,0.008491287470849401,-0.004284366849780508,20251005_161034
119,False,-0.38490595118778215,0.2077786147106598,-0.18632336729206145,0.40940108344197434,,0.1985825838957207,0.20162246873131454,,,-0.1225367080635624,0.3117463931728586,0.9876543209876543,0.2623692431242197,0.10396777846219882,,,-0.12978759992063518,0.34609537942143465,,0.255118351267147,0.13831676471077484,,,False,True,True,False,0.014359428500972216,0.03754405047310472,-0.0007803312436195919,-0.0006235755217635086,0.00023609026388748955,0.012999314902429282,20251005_161034
119,True,-0.38490595118778215,0.2077786147106598,-0.17196393879108923,0.44694513391507906,,0.21294201239669291,0.23916651920441925,,,-0.123317039307182,0.3111228176510951,0.9876543209876543,0.26158891188060013,0.10334420294043531,,,-0.12955150965674767,0.3590946943238639,,0.2553544415310345,0.15131607961320412,,,False,True,True,False,0.014359428500972216,0.03754405047310472,-0.0007803312436195919,-0.0006235755217635086,0.00023609026388748955,0.012999314902429282,20251005_161034
12,False,-0.07562662801034072,0.17361164036761093,-0.07530554750099264,0.6213536581088757,,0.00032108050934807897,0.44774201774126476,,,-0.1770289916312322,0.2896304321475327,0.5517241379310345,0.10140236362089149,0.11601879177992178,,,-0.09044073956232898,0.47076958968071714,,0.014814111551988265,0.29715794931310624,,,False,True,True,False,0.047538660830786686,0.008461014977816927,0.0026029793079942465,0.00221509909897577,0.06404330784377343,0.04604972034314814,20251005_161034
12,True,-0.07562662801034072,0.17361164036761093,-0.12348636935047548,0.6298146730866926,,0.047859741340134765,0.4562030327190817,,,-0.17963197093922645,0.29184553124650847,0.5517241379310345,0.10400534292888573,0.11823389087889755,,,-0.15448404740610241,0.5168193100238653,,0.0788574193957617,0.3432076696562544,,,False,True,True,False,0.047538660830786686,0.008461014977816927,0.0026029793079942465,0.00221509909897577,0.06404330784377343,0.04604972034314814,20251005_161034
120,False,0.05295933130747468,0.04215770150889432,-0.16835422464993907,0.5215809120615916,,0.22131355595741375,0.4794232105526973,,,-0.137230278268475,0.25815866451211067,1.0,0.1901896095759497,0.21600096300321636,,,-0.14652329129826558,0.31234494607283275,,0.19948262260574026,0.27018724456393844,,,True,False,True,False,-0.021406840286287115,0.0008703864652163107,-0.0012259405825865988,-0.0019832153129601404,-0.015702695160999758,-0.005950102908139687,20251005_161034
120,True,0.05295933130747468,0.04215770150889432,-0.14694738436365196,0.5224512985268079,,0.19990671567112664,0.48029359701791363,,,-0.1360043376858884,0.25617544919915053,1.0,0.1889636689933631,0.21401774769025622,,,-0.13082059613726582,0.30639484316469306,,0.1837799274447405,0.26423714165579876,,,False,False,True,False,-0.021406840286287115,0.0008703864652163107,-0.0012259405825865988,-0.0019832153129601404,-0.015702695160999758,-0.005950102908139687,20251005_161034
121,False,-0.11656860926696598,-0.06504720774150131,-0.13826495881623296,0.5483541104581151,,0.021696349549266983,0.6134013181996164,,,-0.1365339607080278,0.2576793943632009,1.0,0.019965351441061832,0.3227266021047022,,,-0.13456978184420157,0.31413498075089114,,0.01800117257723559,0.37918218849239244,,,False,False,True,False,0.017410289133905854,-0.02936639116882389,-0.0008055880287574368,-0.0016048932432210505,0.007301249468499388,-0.0013343867161166867,20251005_161034
121,True,-0.11656860926696598,-0.06504720774150131,-0.15567524795013882,0.5189877192892912,,0.03910663868317284,0.5840349270307925,,,-0.13572837267927038,0.25607450111997987,1.0,0.019159763412304395,0.32112170886148117,,,-0.14187103131270096,0.31280059403477445,,0.025302422045734976,0.37784780177627575,,,True,False,True,False,0.017410289133905854,-0.02936639116882389,-0.0008055880287574368,-0.0016048932432210505,0.007301249468499388,-0.0013343867161166867,20251005_161034
122,False,0.146982467143377,0.26307975340408923,0.050788899986347294,0.598608140121488,,0.09619356715702972,0.33552838671739876,,,-0.14412559958620239,0.08821894397749903,0.9019607843137255,0.2911080667295794,0.1748608094265902,,,-0.11042333302411926,0.1818139590547376,,0.25740580016749626,0.08126579434935163,,,False,True,False,False,0.019771950668655336,-0.004753688532932121,-0.0012781996425895725,0.0011772141187870178,0.005226376663898635,-0.048010885108321466,20251005_161034
122,True,0.146982467143377,0.26307975340408923,0.031016949317691958,0.5938544515885559,,0.11596551782568505,0.33077469818446664,,,-0.1428473999436128,0.08704172985871202,0.9019607843137255,0.2898298670869898,0.17603802354537723,,,-0.11564970968801787,0.22982484416305907,,0.2626321768313949,0.03325490924103017,,,False,True,False,False,0.019771950668655336,-0.004753688532932121,-0.0012781996425895725,0.0011772141187870178,0.005226376663898635,-0.048010885108321466,20251005_161034
123,False,0.2712368238634416,0.23429534569575067,0.07639830060960616,0.5702865399858531,,0.19483852325383544,0.33599119429010244,,,-0.14135254155591373,0.08714491408520743,0.9019607843137255,0.4125893654193553,0.14715043161054325,,,-0.10283811246403397,0.2108808963045985,,0.37407493632747557,0.02341444939115217,,,False,True,False,False,0.0006795941107888281,-0.05082155369660435,0.0005872669337027014,-0.0006074184396614724,-0.0041719806711646434,0.041102511359296184,20251005_161034
123,True,0.2712368238634416,0.23429534569575067,0.07571870649881735,0.5194649862892488,,0.19551811736462427,0.2851696405934981,,,-0.14193980848961643,0.08775233252486889,0.9019607843137255,0.413176632353058,0.14654301317088178,,,-0.09866613179286929,0.1697783849453023,,0.36990295565631093,0.06451696075044835,,,False,True,False,False,0.0006795941107888281,-0.05082155369660435,0.0005872669337027014,-0.0006074184396614724,-0.0041719806711646434,0.041102511359296184,20251005_161034
13,False,-0.1880029033759193,0.12738802439935643,-0.038089912554079834,0.5540002457564697,,0.14991299082183945,0.42661222135711324,,,-0.296230530909573,0.29656170693191664,0.8181818181818182,0.10822762753365373,0.1691736825325602,,,-0.231978462405449,0.3601996565707921,,0.04397555902952971,0.2328116321714357,,,False,False,True,False,-0.01352330222355455,0.03445191629527311,0.0016128496025447636,-0.004870890517917392,-0.010277707623356835,0.012817534427109034,20251005_161034
